1.370000000000000000e+02 7.495828581305122862e-01 4.400000000000000000e+01
1.100000000000000000e+01 7.764702796768722937e-02 2.000000000000000000e+01
1.000000000000000000e+02 7.912070331988032557e-01 3.200000000000000000e+01
6.000000000000000000e+00 4.629092773663828764e-01 2.000000000000000000e+00
1.980000000000000000e+02 3.559576710930832943e-01 6.700000000000000000e+01
6.400000000000000000e+01 6.554650448874145725e-03 2.900000000000000000e+01
1.690000000000000000e+02 4.929606886334328419e-01 5.100000000000000000e+01
3.000000000000000000e+00 9.106668507306529825e-02 7.000000000000000000e+00
1.800000000000000000e+01 7.578240031484283212e-02 5.000000000000000000e+00
6.900000000000000000e+01 3.026491798757719592e-02 2.100000000000000000e+01
8.200000000000000000e+01 2.814912517476677589e-01 3.200000000000000000e+01
1.920000000000000000e+02 6.088494126945277474e-01 6.900000000000000000e+01
1.400000000000000000e+01 3.122409901093086693e-01 3.000000000000000000e+00
8.000000000000000000e+00 4.434380361701465434e-01 2.000000000000000000e+00
1.800000000000000000e+02 6.616855157027051737e-01 6.000000000000000000e+01
1.500000000000000000e+01 2.055485887102163900e-01 5.000000000000000000e+00
1.610000000000000000e+02 2.649544763419898197e-01 6.200000000000000000e+01
1.990000000000000000e+02 6.531938215661061697e-01 6.700000000000000000e+01
1.210000000000000000e+02 5.860391347858867617e-01 4.000000000000000000e+01
9.000000000000000000e+00 1.389776652877246499e-01 2.300000000000000000e+01
4.000000000000000000e+00 6.350605191560986240e-01 1.000000000000000000e+00
6.000000000000000000e+00 2.872997912226361583e-01 2.000000000000000000e+00
1.700000000000000000e+01 1.459408762062419374e-01 5.000000000000000000e+00
1.300000000000000000e+01 1.970533856144367560e-02 5.000000000000000000e+00
2.000000000000000000e+01 8.626684244224372411e-02 1.400000000000000000e+01
2.700000000000000000e+01 3.941751980064271965e-01 1.000000000000000000e+01
1.800000000000000000e+01 2.458121781915422188e-01 2.000000000000000000e+00
1.200000000000000000e+01 5.089610654987928445e-02 1.400000000000000000e+01
2.800000000000000000e+01 4.072132388711668383e-01 5.000000000000000000e+00
1.330000000000000000e+02 1.305414369484207693e-02 6.300000000000000000e+01
1.600000000000000000e+02 1.731923132114224217e-01 4.100000000000000000e+01
1.420000000000000000e+02 7.354959818603662436e-01 4.100000000000000000e+01
1.230000000000000000e+02 4.347411476617941695e-01 4.100000000000000000e+01
2.700000000000000000e+01 5.897206662008823708e-01 7.000000000000000000e+00
2.300000000000000000e+01 5.088042652427571255e-01 8.000000000000000000e+00
5.000000000000000000e+00 2.749019169614791425e-01 2.000000000000000000e+00
1.430000000000000000e+02 7.109421799622327454e-01 4.100000000000000000e+01
4.000000000000000000e+00 7.007678485731819729e-01 1.000000000000000000e+00
1.870000000000000000e+02 6.076509490055409524e-01 6.100000000000000000e+01
1.400000000000000000e+01 1.417749941922948342e-01 2.100000000000000000e+01
8.900000000000000000e+01 3.255476043316387624e-01 2.800000000000000000e+01
7.000000000000000000e+00 1.411759354230756602e-01 3.000000000000000000e+00
1.900000000000000000e+01 7.086827781041248053e-02 8.000000000000000000e+00
1.670000000000000000e+02 6.757651433216251835e-01 5.400000000000000000e+01
6.000000000000000000e+00 6.945546476034593353e-02 1.000000000000000000e+01
1.800000000000000000e+01 3.485354065000623169e-02 5.000000000000000000e+00
3.000000000000000000e+01 5.522000922641439463e-02 1.300000000000000000e+01
1.110000000000000000e+02 7.823136266237011860e-01 3.400000000000000000e+01
1.620000000000000000e+02 6.955272209428842167e-01 5.200000000000000000e+01
4.000000000000000000e+00 5.945057074275055253e-01 1.000000000000000000e+00
8.400000000000000000e+01 2.605190299387467601e-01 2.800000000000000000e+01
3.000000000000000000e+00 6.608088513432816002e-01 0.000000000000000000e+00
3.500000000000000000e+01 6.212078981560712476e-01 1.200000000000000000e+01
2.000000000000000000e+01 3.293331542033310910e-01 9.000000000000000000e+00
1.370000000000000000e+02 5.459848033388006172e-01 4.700000000000000000e+01
2.000000000000000000e+00 7.759672665880333955e-03 1.800000000000000000e+01
1.500000000000000000e+01 3.786818081321514651e-01 5.000000000000000000e+00
6.000000000000000000e+00 7.029269499972180812e-02 2.000000000000000000e+00
1.000000000000000000e+01 4.602010326985527255e-01 3.000000000000000000e+00
7.000000000000000000e+00 1.829211354625365563e-02 1.200000000000000000e+01
1.650000000000000000e+02 6.839148691051286644e-01 5.400000000000000000e+01
1.100000000000000000e+01 9.982990034878320984e-02 9.000000000000000000e+00
1.340000000000000000e+02 4.029213767502176080e-01 4.500000000000000000e+01
1.690000000000000000e+02 6.826802956839717051e-01 5.300000000000000000e+01
2.000000000000000000e+01 4.792502733084738620e-01 5.000000000000000000e+00
2.900000000000000000e+01 2.964342159655525277e-01 1.100000000000000000e+01
4.000000000000000000e+00 1.981022861959936404e-02 6.500000000000000000e+01
3.000000000000000000e+00 5.310752302175749673e-01 0.000000000000000000e+00
1.330000000000000000e+02 6.249052650086475147e-01 4.700000000000000000e+01
1.750000000000000000e+02 5.885655081007523659e-01 4.800000000000000000e+01
1.200000000000000000e+01 4.454868181053781712e-02 2.500000000000000000e+01
1.600000000000000000e+01 3.439587149180329817e-01 9.000000000000000000e+00
1.840000000000000000e+02 7.062298224941981895e-01 5.800000000000000000e+01
1.410000000000000000e+02 2.329015096109568472e-02 5.900000000000000000e+01
4.000000000000000000e+00 3.088492744159834769e-01 1.000000000000000000e+00
6.000000000000000000e+00 4.645718676150443205e-01 2.000000000000000000e+00
4.000000000000000000e+00 1.215652313049938316e-01 1.000000000000000000e+00
5.700000000000000000e+01 4.387893448160510856e-01 1.400000000000000000e+01
7.000000000000000000e+00 5.881354691139700080e-02 6.100000000000000000e+01
8.000000000000000000e+00 2.498906269885055320e-01 2.000000000000000000e+00
9.600000000000000000e+01 1.297386007256174645e-01 3.900000000000000000e+01
5.000000000000000000e+00 3.508863487636411094e-01 1.000000000000000000e+00
1.500000000000000000e+01 1.401048147653619624e-01 7.000000000000000000e+00
1.220000000000000000e+02 7.870248569866569177e-01 4.000000000000000000e+01
7.000000000000000000e+00 1.414988956483753148e-02 3.800000000000000000e+01
2.200000000000000000e+01 2.781478800227821790e-01 3.900000000000000000e+01
1.920000000000000000e+02 5.871932105697517112e-01 5.400000000000000000e+01
1.800000000000000000e+01 1.197934216104708793e-01 5.000000000000000000e+00
1.210000000000000000e+02 2.415136851645214022e-01 3.200000000000000000e+01
1.600000000000000000e+01 1.511021731399202206e-01 5.000000000000000000e+00
8.000000000000000000e+00 5.034060010360646986e-02 5.000000000000000000e+00
0.000000000000000000e+00 1.117050059329151475e-02 6.900000000000000000e+01
2.000000000000000000e+01 4.103717474573898016e-01 5.000000000000000000e+00
1.330000000000000000e+02 7.802199880430914503e-01 3.000000000000000000e+01
1.100000000000000000e+01 2.984978519466800068e-02 4.700000000000000000e+01
3.000000000000000000e+00 4.259767615258914369e-02 9.000000000000000000e+00
1.900000000000000000e+01 2.027343600478085511e-02 1.000000000000000000e+01
2.100000000000000000e+01 1.896969634693619344e-01 6.000000000000000000e+00
7.900000000000000000e+01 7.681511949714191489e-01 2.600000000000000000e+01
8.000000000000000000e+00 2.368784548977127813e-01 2.000000000000000000e+00
1.230000000000000000e+02 6.485690229797580475e-01 4.000000000000000000e+01
1.600000000000000000e+01 4.926872686013962499e-02 8.000000000000000000e+00
8.000000000000000000e+00 4.783438274178715421e-02 2.700000000000000000e+01
2.400000000000000000e+01 1.120763436310023009e-01 6.000000000000000000e+00
2.690000000000000000e+02 6.245267836657584226e-01 5.300000000000000000e+01
1.700000000000000000e+01 1.344272361144869532e-01 5.000000000000000000e+00
2.900000000000000000e+01 5.263430979967216317e-01 9.000000000000000000e+00
1.120000000000000000e+02 5.603292005235237516e-01 3.500000000000000000e+01
3.000000000000000000e+00 1.819991814823183340e-01 5.000000000000000000e+00
7.000000000000000000e+00 2.321213341465221125e-01 3.000000000000000000e+00
1.710000000000000000e+02 4.886915410140770799e-01 4.700000000000000000e+01
4.000000000000000000e+00 5.534388465842184079e-02 7.000000000000000000e+00
0.000000000000000000e+00 4.185186743459533981e-02 6.700000000000000000e+01
1.620000000000000000e+02 6.431677979041757753e-01 5.200000000000000000e+01
6.200000000000000000e+01 2.444352747379047175e-02 3.100000000000000000e+01
2.200000000000000000e+01 2.185160149662083995e-01 1.100000000000000000e+01
1.300000000000000000e+02 7.474138427103494964e-01 3.200000000000000000e+01
2.300000000000000000e+01 7.098445701892979187e-01 9.000000000000000000e+00
0.000000000000000000e+00 3.655736185358299944e-02 6.400000000000000000e+01
1.300000000000000000e+01 1.559168708216417988e-02 5.000000000000000000e+00
2.100000000000000000e+01 3.941618020903550068e-01 8.000000000000000000e+00
8.000000000000000000e+01 3.449517668791285407e-01 3.700000000000000000e+01
1.960000000000000000e+02 6.031943243601807225e-01 6.300000000000000000e+01
1.970000000000000000e+02 6.147829906783749410e-01 7.100000000000000000e+01
2.000000000000000000e+01 1.773075968044117157e-01 9.000000000000000000e+00
1.900000000000000000e+02 6.008661485506157085e-01 5.300000000000000000e+01
0.000000000000000000e+00 6.373297690108248315e-02 6.300000000000000000e+01
8.600000000000000000e+01 5.744735556696322076e-01 2.500000000000000000e+01
1.990000000000000000e+02 6.487302806001467026e-01 6.600000000000000000e+01
1.210000000000000000e+02 7.485319267695518253e-01 4.100000000000000000e+01
1.500000000000000000e+01 2.147271002810506035e-01 8.000000000000000000e+00
5.000000000000000000e+00 4.900608065071881403e-01 1.000000000000000000e+00
1.940000000000000000e+02 6.420834056561226522e-01 6.400000000000000000e+01
2.100000000000000000e+01 6.404606467072216924e-01 1.100000000000000000e+01
2.600000000000000000e+01 7.163461079555719646e-01 9.000000000000000000e+00
0.000000000000000000e+00 1.215562374916962646e-01 1.000000000000000000e+01
1.100000000000000000e+01 2.808094925937493214e-02 3.000000000000000000e+01
3.000000000000000000e+00 1.184585465716115338e-01 7.000000000000000000e+00
1.500000000000000000e+01 1.948154639753375134e-02 1.300000000000000000e+01
7.500000000000000000e+01 1.982831396853805273e-01 2.200000000000000000e+01
1.980000000000000000e+02 6.688791523493391455e-01 6.400000000000000000e+01
1.150000000000000000e+02 3.800190483453253498e-01 4.300000000000000000e+01
1.610000000000000000e+02 3.635246570373855679e-01 5.300000000000000000e+01
2.700000000000000000e+01 6.090202405289594223e-01 1.000000000000000000e+01
8.000000000000000000e+00 1.850426997091418890e-01 2.000000000000000000e+00
2.430000000000000000e+02 4.718686694584614538e-01 7.500000000000000000e+01
1.970000000000000000e+02 6.543316592387289354e-01 6.500000000000000000e+01
1.600000000000000000e+01 1.673728412739282634e-01 5.000000000000000000e+00
1.700000000000000000e+01 8.993805927433458081e-01 4.000000000000000000e+00
7.300000000000000000e+01 8.489727828269046095e-02 3.000000000000000000e+01
1.930000000000000000e+02 4.719868843524893109e-01 6.800000000000000000e+01
1.200000000000000000e+01 2.155329486446468656e-01 4.000000000000000000e+00
1.660000000000000000e+02 6.943040703619210996e-01 5.300000000000000000e+01
1.300000000000000000e+01 1.102361552091088021e-01 2.000000000000000000e+01
8.000000000000000000e+00 2.501948758050033805e-01 3.000000000000000000e+00
1.620000000000000000e+02 6.993207781087247277e-01 5.400000000000000000e+01
8.000000000000000000e+00 4.284012014786299505e-02 5.200000000000000000e+01
9.200000000000000000e+01 5.230021340387736029e-01 3.200000000000000000e+01
1.250000000000000000e+02 7.060841511636558598e-01 4.000000000000000000e+01
1.840000000000000000e+02 5.602490455204657271e-01 6.300000000000000000e+01
2.000000000000000000e+01 7.594186147041064039e-02 1.200000000000000000e+01
1.280000000000000000e+02 2.803541840936241147e-01 5.600000000000000000e+01
2.900000000000000000e+01 7.252513061222135016e-02 1.000000000000000000e+01
7.100000000000000000e+01 1.500318294261567161e-02 2.200000000000000000e+01
6.200000000000000000e+01 7.605082716801275788e-01 2.000000000000000000e+01
4.000000000000000000e+00 1.176515472923201494e-01 1.000000000000000000e+00
1.660000000000000000e+02 4.322447136744936302e-01 6.400000000000000000e+01
3.000000000000000000e+01 6.203422766596049520e-01 6.000000000000000000e+00
2.700000000000000000e+01 4.976810921723639480e-01 1.100000000000000000e+01
1.900000000000000000e+01 3.436574953742499994e-01 9.000000000000000000e+00
1.500000000000000000e+01 3.045342097009002824e-01 4.000000000000000000e+00
1.500000000000000000e+01 2.848688720821581644e-01 5.000000000000000000e+00
3.300000000000000000e+01 5.650665185756467146e-01 5.000000000000000000e+00
1.380000000000000000e+02 7.515980402883932765e-01 4.500000000000000000e+01
1.360000000000000000e+02 6.667372011712452418e-01 4.800000000000000000e+01
7.000000000000000000e+01 8.306831130643582695e-01 2.100000000000000000e+01
1.100000000000000000e+01 6.681845268103737620e-03 1.800000000000000000e+01
1.500000000000000000e+01 2.028284467246285749e-02 1.000000000000000000e+01
8.000000000000000000e+01 7.383349795191778142e-01 2.900000000000000000e+01
1.200000000000000000e+01 8.817577618090885472e-02 5.000000000000000000e+00
7.000000000000000000e+00 1.222148949440410443e-01 2.000000000000000000e+00
1.470000000000000000e+02 6.179320409194896113e-01 3.500000000000000000e+01
5.000000000000000000e+00 4.883590423551522064e-01 1.000000000000000000e+00
9.000000000000000000e+00 2.047084153668862760e-01 2.000000000000000000e+00
3.000000000000000000e+00 7.427451935001200267e-02 2.000000000000000000e+00
1.100000000000000000e+01 8.109919202285922890e-02 1.100000000000000000e+01
9.500000000000000000e+01 6.567788040689018780e-01 3.100000000000000000e+01
1.800000000000000000e+02 6.820221876568386410e-01 5.900000000000000000e+01
1.860000000000000000e+02 6.374491337242768063e-01 5.600000000000000000e+01
6.800000000000000000e+01 6.870141840567596525e-02 4.100000000000000000e+01
8.000000000000000000e+00 2.813620388551840365e-02 8.000000000000000000e+00
3.000000000000000000e+00 2.246383567647331977e-02 6.500000000000000000e+01
1.900000000000000000e+01 1.569627407047111678e-01 8.000000000000000000e+00
2.200000000000000000e+01 7.125638535422773590e-02 1.600000000000000000e+01
9.000000000000000000e+00 2.725521662378915799e-01 2.000000000000000000e+00
7.100000000000000000e+01 7.509061608139872002e-01 2.300000000000000000e+01
9.000000000000000000e+01 4.239074860603664341e-01 2.100000000000000000e+01
1.660000000000000000e+02 6.926324287147852532e-01 5.000000000000000000e+01
6.000000000000000000e+00 1.142995022930469173e-01 1.500000000000000000e+01
2.800000000000000000e+01 6.598333665504259038e-01 9.000000000000000000e+00
8.000000000000000000e+00 2.153681070662485098e-01 1.200000000000000000e+01
3.000000000000000000e+00 1.249895753946468069e-01 2.000000000000000000e+00
1.300000000000000000e+01 1.342593276172601192e-02 5.000000000000000000e+00
1.330000000000000000e+02 5.794760824896927343e-01 4.700000000000000000e+01
8.800000000000000000e+01 3.397378758310639069e-01 3.400000000000000000e+01
2.000000000000000000e+01 4.011618142580216512e-02 5.000000000000000000e+00
3.000000000000000000e+00 5.759631316039164339e-01 0.000000000000000000e+00
1.990000000000000000e+02 6.360067697544529164e-01 6.600000000000000000e+01
6.000000000000000000e+00 7.157626474677713201e-03 8.000000000000000000e+00
1.270000000000000000e+02 7.592544655602093684e-01 3.500000000000000000e+01
1.500000000000000000e+01 2.103831395705980933e-01 5.000000000000000000e+00
1.220000000000000000e+02 2.046391599371432096e-03 5.100000000000000000e+01
8.000000000000000000e+00 1.048736739574977206e-01 2.000000000000000000e+00
1.100000000000000000e+01 1.330016396540040780e-01 2.000000000000000000e+00
1.900000000000000000e+02 6.179110097725592360e-02 5.300000000000000000e+01
4.000000000000000000e+00 5.666590011023462381e-01 1.000000000000000000e+00
1.700000000000000000e+01 1.078541629765056159e-01 9.000000000000000000e+00
5.000000000000000000e+00 2.315998975770487689e-01 5.000000000000000000e+00
2.500000000000000000e+01 6.843600657563747580e-01 7.000000000000000000e+00
2.090000000000000000e+02 4.262962663624855209e-01 6.500000000000000000e+01
3.100000000000000000e+01 6.267772328323785169e-01 7.000000000000000000e+00
2.000000000000000000e+00 5.834759488206910788e-03 2.600000000000000000e+01
1.240000000000000000e+02 7.549021529814333720e-01 4.000000000000000000e+01
4.000000000000000000e+00 1.448129231517547022e-01 1.000000000000000000e+00
1.380000000000000000e+02 4.269148866456505542e-02 6.500000000000000000e+01
3.000000000000000000e+00 1.361280884872809877e-02 6.000000000000000000e+00
3.000000000000000000e+00 1.146716802937128021e-01 2.000000000000000000e+00
2.000000000000000000e+01 2.683864673906207754e-01 9.000000000000000000e+00
1.700000000000000000e+01 1.744986661141418594e-01 3.000000000000000000e+00
2.100000000000000000e+01 2.977514913141008912e-01 9.000000000000000000e+00
3.000000000000000000e+00 1.487985094535672903e-01 2.000000000000000000e+00
3.100000000000000000e+01 4.057033498191949666e-02 1.300000000000000000e+01
2.500000000000000000e+01 7.850631088400095159e-02 3.700000000000000000e+01
9.000000000000000000e+00 6.111068245598277882e-01 1.700000000000000000e+01
2.000000000000000000e+00 5.311460656265653002e-01 0.000000000000000000e+00
9.000000000000000000e+00 1.552848059942175118e-01 1.000000000000000000e+01
4.000000000000000000e+00 5.124232382262081664e-01 1.000000000000000000e+00
1.720000000000000000e+02 4.960139889523185186e-01 5.400000000000000000e+01
1.800000000000000000e+01 1.930880342089108248e-01 1.000000000000000000e+01
1.700000000000000000e+01 3.260884837034473960e-01 2.000000000000000000e+00
1.760000000000000000e+02 3.351489356297931294e-02 3.300000000000000000e+01
4.000000000000000000e+00 5.953034769591514230e-01 1.000000000000000000e+00
1.390000000000000000e+02 7.616621958715814600e-01 4.200000000000000000e+01
1.980000000000000000e+02 6.506666444331195009e-01 6.800000000000000000e+01
3.000000000000000000e+00 5.138236570990573071e-01 0.000000000000000000e+00
9.700000000000000000e+01 3.209326740050486015e-01 2.500000000000000000e+01
1.330000000000000000e+02 5.808085719555932114e-01 4.700000000000000000e+01
2.420000000000000000e+02 2.981736410615490329e-01 7.500000000000000000e+01
1.300000000000000000e+01 5.929660721024943015e-02 1.500000000000000000e+01
5.100000000000000000e+01 5.297943862449198266e-02 2.300000000000000000e+01
9.000000000000000000e+00 1.041888631722325820e-01 1.400000000000000000e+01
1.500000000000000000e+01 1.786348801717910773e-01 5.000000000000000000e+00
1.900000000000000000e+01 5.163856073473485075e-01 4.000000000000000000e+00
7.500000000000000000e+01 5.737401725794379903e-01 2.600000000000000000e+01
2.100000000000000000e+01 2.477480579336885647e-01 7.000000000000000000e+00
1.600000000000000000e+01 6.228759032495333470e-01 4.000000000000000000e+00
2.300000000000000000e+01 1.960523435976009934e-02 9.000000000000000000e+00
2.100000000000000000e+01 3.810845042316775566e-01 1.200000000000000000e+01
1.970000000000000000e+02 5.482309920098086264e-01 5.600000000000000000e+01
2.080000000000000000e+02 3.487898354868405604e-01 6.500000000000000000e+01
1.250000000000000000e+02 7.611666724744615697e-01 3.700000000000000000e+01
6.400000000000000000e+01 4.599306232264944727e-01 2.300000000000000000e+01
6.000000000000000000e+00 2.900394000830115449e-01 3.000000000000000000e+00
1.800000000000000000e+01 7.772155015191560545e-02 1.900000000000000000e+01
3.200000000000000000e+01 5.923024122710299905e-02 1.700000000000000000e+01
2.000000000000000000e+01 3.734905517926740970e-01 5.000000000000000000e+00
2.000000000000000000e+01 8.239285394469726687e-03 9.000000000000000000e+00
7.000000000000000000e+00 4.097832792455713413e-02 2.000000000000000000e+01
2.600000000000000000e+01 8.042771068880624763e-02 1.000000000000000000e+01
6.000000000000000000e+00 3.013170933287440470e-02 2.000000000000000000e+00
9.000000000000000000e+00 5.523572582159707034e-01 2.000000000000000000e+00
1.960000000000000000e+02 6.612644304162326181e-01 6.400000000000000000e+01
3.000000000000000000e+00 9.745027563128220993e-02 2.000000000000000000e+00
7.000000000000000000e+00 9.506410887238685159e-02 1.400000000000000000e+01
1.270000000000000000e+02 3.849129459805818443e-01 4.300000000000000000e+01
1.790000000000000000e+02 6.753656869463497969e-01 6.000000000000000000e+01
1.100000000000000000e+01 8.217190627516757218e-02 7.300000000000000000e+01
0.000000000000000000e+00 2.911908375950959457e-02 6.500000000000000000e+01
1.130000000000000000e+02 8.022739589821727968e-01 3.200000000000000000e+01
1.700000000000000000e+01 3.066205634422642934e-01 4.000000000000000000e+00
1.420000000000000000e+02 5.844401376599090980e-01 4.300000000000000000e+01
1.470000000000000000e+02 3.645687440815187363e-01 5.400000000000000000e+01
1.980000000000000000e+02 6.273079667229871648e-01 6.500000000000000000e+01
1.400000000000000000e+02 1.956036675115500889e-01 4.800000000000000000e+01
8.000000000000000000e+00 2.877783102210607624e-01 5.000000000000000000e+00
1.200000000000000000e+01 4.781471354700773946e-02 1.100000000000000000e+01
1.990000000000000000e+02 6.354908214254492149e-01 6.500000000000000000e+01
1.360000000000000000e+02 7.733558429509201915e-01 4.500000000000000000e+01
6.300000000000000000e+01 6.379560918255387791e-02 2.500000000000000000e+01
1.070000000000000000e+02 5.437770984956306064e-01 3.700000000000000000e+01
2.070000000000000000e+02 4.634776350391786592e-01 5.000000000000000000e+01
2.700000000000000000e+01 7.637483689835121436e-02 5.100000000000000000e+01
1.700000000000000000e+02 7.053876013704977188e-01 4.600000000000000000e+01
3.000000000000000000e+00 4.512014344404448041e-01 0.000000000000000000e+00
1.630000000000000000e+02 6.984986161768094171e-01 5.400000000000000000e+01
1.700000000000000000e+01 1.424127668679826542e-01 5.000000000000000000e+00
2.550000000000000000e+02 5.576974402232138806e-01 7.700000000000000000e+01
1.700000000000000000e+01 1.788916716859388634e-01 5.000000000000000000e+00
6.900000000000000000e+01 8.815691680723188872e-01 2.200000000000000000e+01
7.000000000000000000e+00 6.711337865652379497e-02 5.000000000000000000e+00
2.100000000000000000e+01 4.528251172467774865e-01 9.000000000000000000e+00
1.480000000000000000e+02 6.276948651883050845e-01 3.600000000000000000e+01
1.400000000000000000e+02 9.587346116014880404e-02 6.500000000000000000e+01
1.500000000000000000e+01 6.159183457415094987e-01 5.000000000000000000e+00
1.490000000000000000e+02 1.334629065016978977e-01 6.800000000000000000e+01
1.600000000000000000e+01 3.131806738296988302e-02 5.000000000000000000e+00
7.100000000000000000e+01 7.641796776731353547e-02 1.400000000000000000e+01
2.100000000000000000e+01 4.262901508554841623e-01 9.000000000000000000e+00
2.100000000000000000e+01 6.711253058726441845e-01 1.100000000000000000e+01
2.100000000000000000e+01 3.139801194502231819e-03 2.800000000000000000e+01
1.600000000000000000e+01 6.872048701458374764e-02 5.000000000000000000e+00
2.110000000000000000e+02 4.573085496379935555e-01 6.500000000000000000e+01
5.000000000000000000e+00 1.900207395700250768e-01 0.000000000000000000e+00
1.200000000000000000e+01 2.621276035555912022e-03 2.900000000000000000e+01
9.100000000000000000e+01 1.508873406468163592e-01 3.300000000000000000e+01
1.100000000000000000e+01 3.815091970296731749e-01 2.000000000000000000e+00
1.100000000000000000e+01 1.209350737399092351e-01 7.000000000000000000e+00
1.000000000000000000e+01 4.530173587534508384e-02 5.000000000000000000e+00
8.000000000000000000e+00 5.238878297361250491e-02 3.500000000000000000e+01
1.250000000000000000e+02 6.041445411038091073e-01 4.400000000000000000e+01
1.800000000000000000e+01 9.616545965154207898e-02 5.000000000000000000e+00
1.700000000000000000e+01 6.157143675185573067e-02 4.000000000000000000e+00
1.000000000000000000e+01 4.888853387941659578e-01 1.000000000000000000e+00
1.540000000000000000e+02 2.197081663660926942e-01 6.200000000000000000e+01
5.000000000000000000e+00 9.289472476404068979e-02 6.300000000000000000e+01
3.800000000000000000e+01 1.898645088588283569e-01 7.000000000000000000e+00
2.500000000000000000e+01 1.034153572411297961e-01 6.300000000000000000e+01
7.000000000000000000e+01 7.359039365580394287e-01 2.300000000000000000e+01
1.500000000000000000e+01 1.060837154878644939e-01 1.600000000000000000e+01
3.100000000000000000e+01 4.544424265588075870e-03 1.200000000000000000e+01
8.000000000000000000e+00 4.054900160249346741e-01 2.000000000000000000e+00
1.700000000000000000e+01 6.491620718100923892e-02 1.200000000000000000e+01
2.200000000000000000e+01 1.985501189060812632e-01 1.300000000000000000e+01
1.700000000000000000e+01 1.175018678506666858e-01 5.000000000000000000e+00
1.100000000000000000e+01 2.047756501404819282e-02 6.000000000000000000e+00
1.200000000000000000e+01 9.417077492650825776e-02 6.000000000000000000e+00
8.000000000000000000e+00 2.273641309673305466e-01 2.000000000000000000e+00
2.100000000000000000e+01 4.010129367459267513e-01 1.000000000000000000e+01
1.650000000000000000e+02 1.919930336266817972e-01 6.100000000000000000e+01
3.100000000000000000e+01 4.968044988455520006e-01 1.100000000000000000e+01
4.000000000000000000e+00 3.455208051026637528e-01 1.000000000000000000e+00
1.600000000000000000e+01 3.508754820224140730e-02 3.400000000000000000e+01
4.000000000000000000e+00 2.482556768997469521e-01 1.000000000000000000e+00
2.200000000000000000e+01 7.693624255815503798e-02 9.000000000000000000e+00
1.990000000000000000e+02 6.674667694485608704e-01 7.000000000000000000e+01
2.200000000000000000e+01 6.643553427364843333e-01 1.000000000000000000e+01
1.500000000000000000e+01 1.536138478391932960e-01 5.000000000000000000e+00
1.390000000000000000e+02 7.477496772280582960e-01 4.400000000000000000e+01
1.970000000000000000e+02 6.218093638416852809e-01 6.500000000000000000e+01
3.200000000000000000e+01 2.111883012168015716e-02 4.000000000000000000e+01
3.600000000000000000e+01 1.009498714656574536e-01 1.200000000000000000e+01
2.400000000000000000e+01 6.486003374463547022e-01 8.000000000000000000e+00
1.370000000000000000e+02 7.617030165755401816e-01 4.400000000000000000e+01
1.000000000000000000e+01 2.881524487573789983e-01 2.000000000000000000e+00
1.700000000000000000e+01 1.414182503319910411e-01 5.000000000000000000e+00
5.000000000000000000e+00 4.628644360703457195e-01 1.000000000000000000e+00
6.900000000000000000e+01 2.703400927435412604e-01 1.400000000000000000e+01
1.380000000000000000e+02 6.372356789551245071e-02 6.600000000000000000e+01
